Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	X	ensembl_gene_id	external_gene_name	gene_biotype	description	percentage_gene_gc_content
1455039_a_at	0.258013708996495	11.2355328308811	4.15151372399653	0.000227344756881895	0.0352162573404126	0.576458600894121	35384	ENSMUSG00000031622	Sin3b	protein_coding	transcriptional regulator, SIN3B (yeast) [Source:MGI Symbol;Acc:MGI:107158]	50.08
1450646_at	-0.536286812041732	11.2015268486703	-5.08990468813054	1.5179058261448e-05	0.00573822613205098	3.0527209013439	31043	ENSMUSG00000001467	Cyp51	protein_coding	Lanosterol 14-alpha demethylase  [Source:UniProtKB/Swiss-Prot;Acc:Q8K0C4]	42.39
1419665_a_at	-1.02381559627346	11.1971011874985	-5.31661150558931	7.83851955168823e-06	0.00401471271554613	3.65752038950231	4701	ENSMUSG00000030717	Nupr1	protein_coding	Nuclear protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9WTK0]	47.46
1451288_s_at	0.325100171111991	11.0494824347102	4.38979511288417	0.000115210417591199	0.0214651725232214	1.19746389005979	31222	ENSMUSG00000020284	1810043G02Rik	protein_coding	chromosome 21 open reading frame 2 [Source:HGNC Symbol;Acc:HGNC:1260]	54.64
1429189_at	0.410027393328026	11.0262001769299	4.23522175068914	0.000179203878383574	0.0297938175815204	0.793721579790793	14558	ENSMUSG00000042082	Arsb	protein_coding	arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]	44.12
1451537_at	-0.568389869574027	11.0151605279708	-4.71357152429615	4.53065501511439e-05	0.0120899957987359	2.0514929614502	31650	ENSMUSG00000064246	Chil1	protein_coding	Chitinase-3-like protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q61362]	50.34
1434283_at	0.657809166064785	10.9409593229706	4.10695588811656	0.000257936912461505	0.0383470353263273	0.461252030791627	18833	ENSMUSG00000019947	Arid5b	protein_coding	AT-rich interactive domain-containing protein 5B  [Source:UniProtKB/Swiss-Prot;Acc:Q8BM75]	43.17
1426242_at	0.880024075282902	10.9326116538808	7.7351890028878	7.90023709456174e-09	1.79194306384149e-05	9.90030924250603	11745	ENSMUSG00000005198	Polr2a	protein_coding	DNA-directed RNA polymerase II subunit RPB1  [Source:UniProtKB/Swiss-Prot;Acc:P08775]	45.41
1415993_at	-0.576562842813273	10.9157819972017	-4.47329576336395	9.06482805959957e-05	0.0184948885176209	1.41676205517019	348	ENSMUSG00000022351	Sqle	protein_coding	squalene epoxidase [Source:MGI Symbol;Acc:MGI:109296]	44.31
1451457_at	-0.44582106706296	10.8777451605907	-4.44973152387831	9.7001390747275e-05	0.0192066680738114	1.3547984502024	31955	ENSMUSG00000032018	Sc5d	protein_coding	sterol-C5-desaturase [Source:MGI Symbol;Acc:MGI:1353611]	44.68
1460623_at	0.275837509498242	10.8542209922441	3.94105786643468	0.000411573993447555	0.0495058036436632	0.0353302211917468	38706	ENSMUSG00000059182	Skap2	protein_coding	Src kinase-associated phosphoprotein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q3UND0]	39.06
1436248_at	0.522860042031024	10.8188553968849	4.61136329423247	6.08887017374643e-05	0.0144292591318894	1.78090166906094	21011	ENSMUSG00000070565	Rasal2	protein_coding	RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]	37.6
1435222_at	0.672214798566763	10.7772447080285	5.49632633236351	4.64132382837128e-06	0.00278085355037604	4.13673212446544	20022	ENSMUSG00000030067	Foxp1	protein_coding	Mus musculus forkhead box P1 (Foxp1), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001347345]	44.4
1426774_at	0.368948950296531	10.7732716864271	4.75482661768803	4.02025174115714e-05	0.0111011386122126	2.1609204426144	12042	ENSMUSG00000038507	Parp12	protein_coding	Poly [ADP-ribose] polymerase 12  [Source:UniProtKB/Swiss-Prot;Acc:Q8BZ20]	42.97
1451434_s_at	0.356279754070687	10.6580258393902	4.03111143412945	0.000319547155119497	0.0428152738853149	0.265915709168911	31856	ENSMUSG00000034621	Gpatch8	protein_coding	G patch domain-containing protein 8  [Source:UniProtKB/Swiss-Prot;Acc:A2A6A1]	41.47
1439014_at	0.34362558266311	10.6560032136732	4.0907849501182	0.000270009913083192	0.0391514373970628	0.419521549346627	23615	ENSMUSG00000051065	Mb21d2	protein_coding	Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438]	46.97
1443698_at	0.576329020556852	10.6558777916897	4.38864934075077	0.000115589497763214	0.0214651725232214	1.19446017102421	26267	ENSMUSG00000040483	Xaf1	protein_coding	XIAP associated factor 1 [Source:MGI Symbol;Acc:MGI:3772572]	47.32
1448733_at	0.476382705848041	10.5342010839723	4.33851074459131	0.000133439368513193	0.0239399273849517	1.06317177216491	28454	ENSMUSG00000026739	Bmi1	protein_coding	Polycomb complex protein BMI-1  [Source:UniProtKB/Swiss-Prot;Acc:P25916]	42.35
1460278_a_at	-0.594769919235283	10.5319121104253	-4.1276911199747	0.000243228639577859	0.0367796449990234	0.514824192717095	38431	ENSMUSG00000022472	Desi1	protein_coding	Desumoylating isopeptidase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQT7]	46.41
1416357_a_at	-0.684270266060594	10.5317163896959	-5.10176191706998	1.46636846276541e-05	0.00561018440182114	3.08434246025651	1174	ENSMUSG00000032135	Mcam	protein_coding	Cell surface glycoprotein MUC18  [Source:UniProtKB/Swiss-Prot;Acc:Q8R2Y2]	54.39
1432848_a_at	-0.511006679713228	10.5078526937665	-4.09820050594105	0.000264406280308563	0.0386922646599006	0.438652607681388	17874	ENSMUSG00000024816	Frmd8	protein_coding	FERM domain-containing protein 8  [Source:UniProtKB/Swiss-Prot;Acc:Q3UFK8]	52.82
1416222_at	-0.54494329877506	10.4936490286455	-6.48397802497835	2.65524925513377e-07	0.000312286815173232	6.7419174124663	1172	ENSMUSG00000031349	Nsdhl	protein_coding	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating  [Source:UniProtKB/Swiss-Prot;Acc:Q9R1J0]	43.13
1416318_at	-0.61069309973978	10.4931601390222	-4.70316007882636	4.66931360773676e-05	0.0121536109519411	2.02389461891672	745	ENSMUSG00000044734	Serpinb1a	protein_coding	serine (or cysteine) peptidase inhibitor, clade B, member 1a [Source:MGI Symbol;Acc:MGI:1913472]	42.01
1416843_at	-0.380861279735445	10.4448843839146	-5.25632513349781	9.34508033762821e-06	0.00437926169440491	3.49667811763873	1330	ENSMUSG00000026239	Pde6d	protein_coding	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:O55057]	43.17
1423946_at	-0.703859368288892	10.423169341409	-4.10289194338215	0.000260920226033788	0.038358897118995	0.45076057948785	8667	ENSMUSG00000022090	Pdlim2	protein_coding	PDZ and LIM domain protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8R1G6]	53.59
1428758_at	-0.57332707808648	10.3942213467014	-4.34533186943781	0.000130859967103077	0.023745475744904	1.08101497430187	14061	ENSMUSG00000010307	Tmem86a	protein_coding	Lysoplasmalogenase-like protein TMEM86A  [Source:UniProtKB/Swiss-Prot;Acc:Q9D8N3]	56.16
1460684_at	-0.778540011495304	10.2990364613824	-6.21760015792502	5.71464494625148e-07	0.000585382420220051	6.04630071636517	38772	ENSMUSG00000024799	Tm7sf2	protein_coding	transmembrane 7 superfamily member 2 [Source:MGI Symbol;Acc:MGI:1920416]	51.84
1456130_at	0.821879744184034	10.2783155907747	4.41047556828042	0.000108575371562366	0.0206123816012599	1.25170512674912	36452	ENSMUSG00000032625	Thsd7a	protein_coding	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	37.69
1452981_at	0.742959262301749	10.236494787027	4.60033287187929	6.2859412564079e-05	0.0146618710825081	1.75174744462219	33263	ENSMUSG00000055022	Cntn1	protein_coding	Mus musculus contactin 1 (Cntn1), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001358051]	39.16
1429281_at	0.284593877224879	10.2019785166666	4.08175706942695	0.000276989271257319	0.0392725768739118	0.396243420703057	14575	ENSMUSG00000060301	2610008E11Rik	protein_coding	RIKEN cDNA 2610008E11 gene [Source:MGI Symbol;Acc:MGI:1919378]	39.5
1422706_at	-0.578439349624265	10.1978008023346	-4.97778098215251	2.10385802088079e-05	0.00726174037533363	2.75385357835002	7750	ENSMUSG00000038400	Pmepa1	protein_coding	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	53.81
1450034_at	0.536157730184756	10.1797065371779	7.02074451202276	5.76655615004688e-08	7.62987460603078e-05	8.12108636305717	30008	ENSMUSG00000026104	Stat1	protein_coding	signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]	45.89
1419879_s_at	0.687006679095255	10.1783565246023	5.22291747319031	1.03011679927916e-05	0.0044639707734134	3.40754363245742	4656	ENSMUSG00000000275	Trim25	protein_coding	E3 ubiquitin/ISG15 ligase TRIM25  [Source:UniProtKB/Swiss-Prot;Acc:Q61510]	48.45
1448321_at	0.883091087688896	10.1203218424668	7.83532892558892	6.00671775395179e-09	1.46725632520568e-05	10.1439508257721	28064	ENSMUSG00000021136	Smoc1	protein_coding	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	45.42
1439389_s_at	0.534855745423805	10.1167903388259	4.70897357694164	4.59137916273554e-05	0.0121106795811826	2.03930395911104	23842	ENSMUSG00000068566	Myadm	protein_coding	myeloid-associated differentiation marker [Source:MGI Symbol;Acc:MGI:1355332]	49.62
1436188_a_at	-0.705288852810101	10.015520092909	-4.93432032787386	2.38736051097739e-05	0.00789694094021741	2.63810522044341	21137	ENSMUSG00000036564	Ndrg4	protein_coding	Protein NDRG4  [Source:UniProtKB/Swiss-Prot;Acc:Q8BTG7]	53.53
1431226_a_at	-0.633560365884586	9.99019694503052	-3.95572638041618	0.000394990068574219	0.0485599359918754	0.0727845865106334	16760	ENSMUSG00000038552	Fndc4	protein_coding	Mus musculus fibronectin type III domain containing 4 (Fndc4), transcript variant 1, mRNA. [Source:RefSeq mRNA;Acc:NM_001356945]	54.47
1448678_at	0.382517529408307	9.98053174446787	4.04753781459893	0.00030508592613111	0.0415794145248643	0.308136917196205	28856	ENSMUSG00000022434	Fam118a	protein_coding	Mus musculus family with sequence similarity 118, member A (Fam118a), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001356616]	47.94
1455796_x_at	0.740931013755292	9.97354420102842	4.77528242255926	3.78876797800556e-05	0.0106471085965988	2.21521780557759	35566	ENSMUSG00000026833	Olfm1	protein_coding	olfactomedin 1 [Source:MGI Symbol;Acc:MGI:1860437]	52.31
1448260_at	1.37346688577361	9.95981621162906	8.07318348041963	3.14827154573071e-09	9.47053467622833e-06	10.7166686644215	27973	ENSMUSG00000029223	Uchl1	protein_coding	ubiquitin carboxy-terminal hydrolase L1 [Source:MGI Symbol;Acc:MGI:103149]	48.03
1431805_a_at	0.442238829514043	9.95765580633739	4.24665994523461	0.000173458151099256	0.0291437226886608	0.823489051921543	16938	ENSMUSG00000030494	Rhpn2	protein_coding	Rhophilin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q8BWR8]	47.9
1455768_at	-0.469725974425224	9.94712976212494	-5.40238009397409	6.10389872305117e-06	0.0035894315546387	3.88629275256669	35564	ENSMUSG00000021242	Npc2	protein_coding	Epididymal secretory protein E1  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z0J0]	47.51
1453005_at	0.506786713739167	9.92903835585701	4.24877732775372	0.000172414590835229	0.0291437226886608	0.829001483874444	33611	ENSMUSG00000008373	Prpf31	protein_coding	U4/U6 small nuclear ribonucleoprotein Prp31  [Source:UniProtKB/Swiss-Prot;Acc:Q8CCF0]	49.22
1448663_s_at	-0.97430800280801	9.88270932429749	-5.21955741793553	1.04025771447832e-05	0.0044639707734134	3.39857878802908	28562	ENSMUSG00000006517	Mvd	protein_coding	mevalonate (diphospho) decarboxylase [Source:MGI Symbol;Acc:MGI:2179327]	54.17
1450863_a_at	-0.636252718355328	9.87490446396598	-5.65191223246577	2.94947330132254e-06	0.00191143927925505	4.55093985584979	30722	ENSMUSG00000027797	Dclk1	protein_coding	Mus musculus doublecortin-like kinase 1 (Dclk1), transcript variant 12, mRNA. [Source:RefSeq mRNA;Acc:NM_001357475]	42.53
1429122_a_at	-0.369279942578247	9.8709209576626	-4.08421048673442	0.000275075246957054	0.0392725768739118	0.402568121658834	14676	ENSMUSG00000030008	Pradc1	protein_coding	protease-associated domain containing 1 [Source:MGI Symbol;Acc:MGI:1920577]	51.77
1423294_at	0.355260569162226	9.83233715787438	4.35076049693298	0.000128842314859102	0.023745475744904	1.09521969500549	8529	ENSMUSG00000051855	Mest	protein_coding	Mesoderm-specific transcript protein  [Source:UniProtKB/Swiss-Prot;Acc:Q07646]	45.45
1453310_at	-0.655211360391695	9.79006020686399	-4.48751809463337	8.7014641946819e-05	0.0179425321754626	1.45418834269002	33340	ENSMUSG00000078451	Ppil6	protein_coding	peptidylprolyl isomerase like 6 [Source:HGNC Symbol;Acc:HGNC:21557]	44.87
1422558_at	-0.669750659632673	9.78070910436848	-5.64228707116091	3.03332437185671e-06	0.00192646430856619	4.52534051104947	6991	ENSMUSG00000020150	Gamt	protein_coding	Mus musculus guanidinoacetate methyltransferase (Gamt), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001347119]	58.35
1436235_x_at	0.400850035400532	9.75257042031462	4.99634783878992	1.99320678479476e-05	0.00711171701698401	2.80332121658053	21187	ENSMUSG00000043183	Simc1	protein_coding	SUMO interacting motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:24779]	42.06
1426913_at	-0.564894273893598	9.69989314008595	-5.3409932987827	7.3005260309891e-06	0.00392929159515354	3.72256336008376	12399	ENSMUSG00000033105	Lss	protein_coding	lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]	49.28
1438407_at	0.402136968739581	9.67749708259904	4.10628873319111	0.000258424360253001	0.0383470353263273	0.459529520709659	23165	ENSMUSG00000038702	Dsel	protein_coding	Dermatan-sulfate epimerase-like protein  [Source:UniProtKB/Swiss-Prot;Acc:Q0VBN2]	40.07
1435208_at	0.680583655228011	9.61530654820681	5.25309679907544	9.43346453099851e-06	0.00437926169440491	3.48806465207724	19887	ENSMUSG00000049502	Dtx3l	protein_coding	E3 ubiquitin-protein ligase DTX3L  [Source:UniProtKB/Swiss-Prot;Acc:Q3UIR3]	45.27
1425301_at	0.539776502521532	9.55675213887517	4.45540907060661	9.5431586510827e-05	0.0190938571320536	1.36972256630446	10677	ENSMUSG00000022762	Ncam2	protein_coding	Neural cell adhesion molecule 2  [Source:UniProtKB/Swiss-Prot;Acc:O35136]	35.38
1438572_at	0.762020649498281	9.55234371131845	4.08170626768269	0.000277029041718036	0.0392725768739118	0.396112468928146	23443	ENSMUSG00000022311	Csmd3	protein_coding	CUB and sushi domain-containing protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q80T79]	35.22
1416029_at	-0.663485214951969	9.49667226093749	-3.99720049406857	0.000351556327183216	0.0450148031036412	0.178907384664857	376	ENSMUSG00000037465	Klf10	protein_coding	Mus musculus Kruppel-like factor 10 (Klf10), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001357677]	49.56
1425895_a_at	-0.926743473025031	9.49576516461046	-5.16550420878529	1.21779261671263e-05	0.00495782109534736	3.25436835894105	11060	ENSMUSG00000042745	Id1	protein_coding	inhibitor of DNA binding 1 [Source:MGI Symbol;Acc:MGI:96396]	54.74
1434219_at	0.419828777027679	9.48204373538739	4.45477891408284	9.56045751534098e-05	0.0190938571320536	1.3680659551174	18959	ENSMUSG00000039156	Stim2	protein_coding	stromal interaction molecule 2 [Source:MGI Symbol;Acc:MGI:2151156]	39.64
1429061_at	0.355784347725271	9.47895983488355	4.05589096184136	0.000297980009347532	0.0407860137794434	0.329625546665014	14113	ENSMUSG00000090290	Tarbp1	protein_coding	TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]	46.75
1428113_at	1.05276920621234	9.47609887341764	8.98748806892938	2.80696097508891e-10	2.58340682613021e-06	12.8365881563209	13918	ENSMUSG00000041594	Tmtc4	protein_coding	Transmembrane and TPR repeat-containing protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q8BG19]	43.22
1451338_at	0.324804541230771	9.44992534570142	4.02457482922285	0.000325486637413418	0.0430659507127629	0.2491278911963	31456	ENSMUSG00000021910	Nisch	protein_coding	Mus musculus nischarin (Nisch), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001347583]	50.3
1418073_at	0.618703711696881	9.40767753304354	6.02164295331841	1.00725919012768e-06	0.000799637889562608	5.53070026659961	2625	ENSMUSG00000025287	Acot9	protein_coding	Acyl-coenzyme A thioesterase 9, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9R0X4]	39.26
1457423_at	0.887231333613517	9.28455431787149	4.43190626688483	0.000102097542110783	0.019649136058957	1.30796510008965	37255	ENSMUSG00000000197	Nalcn	protein_coding	sodium leak channel, non-selective [Source:HGNC Symbol;Acc:HGNC:19082]	38.67
1434949_at	0.575568420807908	9.28334551433865	5.2470103842221	9.60237369704499e-06	0.00437926169440491	3.47182556086429	19529	ENSMUSG00000032468	Armc8	protein_coding	Armadillo repeat-containing protein 8  [Source:UniProtKB/Swiss-Prot;Acc:Q9DBR3]	41.1
1426616_at	-0.719382741085722	9.25778098714674	-4.26354049334582	0.000165308243699998	0.0285291482537686	0.867453541222815	12249	ENSMUSG00000019437	Tlcd1	protein_coding	Calfacilitin  [Source:UniProtKB/Swiss-Prot;Acc:Q99JT6]	52.66
1449716_s_at	0.781900876803087	9.16427192538559	4.1495348948715	0.000228624412960583	0.0352425642405986	0.571335495898872	29663	ENSMUSG00000053510	Nrd1	protein_coding	Mus musculus nardilysin, N-arginine dibasic convertase, NRD convertase 1 (Nrd1), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001346554]	40.55
1441867_x_at	-0.768987330360583	9.15855486490529	-4.22566157120797	0.000184149526715133	0.0302185351903336	0.768855857457089	25462	ENSMUSG00000061533	Cep128	protein_coding	Centrosomal protein of 128 kDa  [Source:UniProtKB/Swiss-Prot;Acc:Q8BI22]	40.62
1418052_at	-0.543107475792603	9.14673988495468	-4.13033823849661	0.00024141121748059	0.0366794890483068	0.521668398930973	2548	ENSMUSG00000041939	Mvk	protein_coding	Mevalonate kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q9R008]	54.97
1439906_at	0.635143454480358	9.06383121242125	4.70722512418373	4.61468187473814e-05	0.0121106795811826	2.03466924421774	24328	ENSMUSG00000004151	Etv1	protein_coding	ETS translocation variant 1  [Source:UniProtKB/Swiss-Prot;Acc:P41164]	38.39
1455342_at	0.819339659338622	9.03460095408701	4.86637855489038	2.90853819087663e-05	0.00897530529832849	2.45730045823536	35174	ENSMUSG00000039126	Prune2	protein_coding	 2  [Source:UniProtKB/Swiss-Prot;Acc:Q52KR3]	42.31
1455504_a_at	0.596088758694377	8.98575937230661	4.54394492306088	7.39637340472168e-05	0.0161980577563405	1.60287282194007	35701	ENSMUSG00000029922	Mkrn1	protein_coding	makorin, ring finger protein, 1 [Source:MGI Symbol;Acc:MGI:1859353]	45.12
1452358_at	0.857672174260625	8.98438502738252	4.23809308700943	0.000177744164853062	0.0297066629205735	0.801192383161461	32512	ENSMUSG00000043518	Rai2	protein_coding	Retinoic acid-induced protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9QVY8]	43.52
1418959_at	0.802341181031085	8.96468929506877	3.96903096435367	0.000380514318913957	0.0473852243024027	0.106792357574576	3992	ENSMUSG00000032268	Tmprss5	protein_coding	transmembrane protease, serine 5 (spinesin) [Source:MGI Symbol;Acc:MGI:1933407]	46.57
1436183_at	0.971959890028789	8.96239672462651	4.98654696357672	2.05087408363801e-05	0.00723616739176946	2.77720746421604	21104	ENSMUSG00000029826	Zc3hav1	protein_coding	zinc finger CCCH type, antiviral 1 [Source:MGI Symbol;Acc:MGI:1926031]	45.29
1439619_at	0.729650562193632	8.85635392731933	4.6225425525319	5.89538401522006e-05	0.0142906808704819	1.810459429773	24359	ENSMUSG00000032228	Tcf12	protein_coding	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]	37.84
1450663_at	1.21474712014798	8.84890060836859	4.83408076614307	3.19453297232917e-05	0.00966118043202979	2.37142217833145	30534	ENSMUSG00000023885	Thbs2	protein_coding	Thrombospondin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q03350]	46.51
1451499_at	0.900265831059587	8.81945257964397	5.26098253953289	9.21902712282015e-06	0.00437926169440491	3.50910443750469	31721	ENSMUSG00000017978	Cadps2	protein_coding	Calcium-dependent secretion activator 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8BYR5]	39.7
1445897_s_at	1.19973025746297	8.81076259918572	4.03806574511578	0.000313344656936253	0.0421621168686894	0.283784721793881	27104	ENSMUSG00000010358	Ifi35	protein_coding	Interferon-induced 35 kDa protein homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9D8C4]	47.92
1436600_at	0.696216146799383	8.80333245426821	4.59815763135988	6.32554349961771e-05	0.0146618710825081	1.74599931450883	21721	ENSMUSG00000043668	Tox3	protein_coding	TOX high mobility group box family member 3  [Source:UniProtKB/Swiss-Prot;Acc:Q80W03]	42.33
1452599_s_at	-0.448279594966602	8.78651589927163	-4.21208618140886	0.000191403689232177	0.0308529144749633	0.733569366822381	33130	ENSMUSG00000062753	AI413582	protein_coding	expressed sequence AI413582 [Source:MGI Symbol;Acc:MGI:2146839]	57.24
1448443_at	0.474595839736301	8.74502149145614	3.99828636612934	0.000350484338833381	0.0450148031036412	0.18169023354354	28913	ENSMUSG00000027834	Serpini1	protein_coding	serine (or cysteine) peptidase inhibitor, clade I, member 1 [Source:MGI Symbol;Acc:MGI:1194506]	37.57
1427256_at	-0.62010631480014	8.70072127296799	-4.66594966114607	5.20016214937135e-05	0.0130704271481026	1.92532009816877	12866	ENSMUSG00000021614	Vcan	protein_coding	versican [Source:MGI Symbol;Acc:MGI:102889]	38.53
1454882_at	0.515493125135809	8.69695072980799	5.37643287484652	6.58368782519083e-06	0.00366780713840236	3.81709337680233	34661	ENSMUSG00000039089	L3mbtl3	protein_coding	Mus musculus L3MBTL3 histone methyl-lysine binding protein (L3mbtl3), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001359254]	41.71
1417141_at	0.584188900768829	8.67171961937034	4.0262199047044	0.000323981739492744	0.0430461930443183	0.253352177963617	1462	ENSMUSG00000078853	Igtp	protein_coding		46.67
1419307_at	2.03750348460421	8.66450900620124	8.60356633907782	7.64572048832677e-10	3.85432547156413e-06	11.962483482374	4336	ENSMUSG00000068105	Tnfrsf13c	protein_coding	tumor necrosis factor receptor superfamily, member 13c [Source:MGI Symbol;Acc:MGI:1919299]	53.37
1428347_at	0.798871852944396	8.65705998858092	5.12677645342316	1.36329581823152e-05	0.00534462453184468	3.1510599491118	13829	ENSMUSG00000020340	Cyfip2	protein_coding	Cytoplasmic FMR1-interacting protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q5SQX6]	47.68
1423747_a_at	0.626578925858927	8.60675540123073	4.13874548084267	0.000235727031043334	0.0360173762556004	0.543413048619993	8691	ENSMUSG00000006494	Pdk1	protein_coding	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q8BFP9]	43.58
