Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	X	ensembl_gene_id	external_gene_name	gene_biotype	description	percentage_gene_gc_content
1426147_s_at	-0.215398929135505	13.0138869055252	-3.1354070577698	0.00365763777994885	0.0255495573476189	-2.42490430590643	11722	ENSMUSG00000022132	Cldn10	protein_coding	Claudin-10  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z0S6]	46.19
1417275_at	-0.266057959435081	13.0005364385627	-3.81094769705406	0.000591730731057526	0.00642846711075325	-0.699564315319354	2081	ENSMUSG00000027375	Mal	protein_coding	Myelin and lymphocyte protein  [Source:UniProtKB/Swiss-Prot;Acc:O09198]	48.14
1434449_at	-0.200215473276412	12.9934647889246	-3.09723819109573	0.00403838392018571	0.0274014703815165	-2.51753017239076	18729	ENSMUSG00000024411	Aqp4	protein_coding	aquaporin-4 isoform M1x  [Source:RefSeq peptide;Acc:NP_001304658]	42.15
1448330_at	-0.180359238572192	12.9881119142376	-3.1205216319681	0.003801874368682	0.0262396262937398	-2.46109852163502	28191	ENSMUSG00000058135	Gstm1	protein_coding	Glutathione S-transferase Mu 1  [Source:UniProtKB/Swiss-Prot;Acc:P10649]	51.3
1438426_at	-0.253469374072731	12.9581658943035	-4.72308565105036	4.40752210011125e-05	0.000849036588259531	1.80564993592853	23108	ENSMUSG00000041889	Shisa4	protein_coding	Protein shisa-4  [Source:UniProtKB/Swiss-Prot;Acc:Q8CA71]	54.44
1420911_a_at	-0.245074858673542	12.9330279238505	-3.47199126977123	0.00149809174704402	0.0130871811354561	-1.58396928197756	5706	ENSMUSG00000030605	Mfge8	protein_coding	milk fat globule-EGF factor 8 protein [Source:MGI Symbol;Acc:MGI:102768]	52
1436618_at	-0.223624133812606	12.9330276319899	-3.40279783097084	0.00180462451289796	0.0151083183250922	-1.76016240574538	21430	ENSMUSG00000033720	Sfxn5	protein_coding	sideroflexin 5 [Source:MGI Symbol;Acc:MGI:2137681]	48.76
1435854_at	-0.413680185255467	12.9146949620625	-3.75970843129876	0.000682060890517153	0.00716488470641219	-0.835337049021449	20297	ENSMUSG00000050121	Opalin	protein_coding	Opalin  [Source:UniProtKB/Swiss-Prot;Acc:Q7M750]	44.9
1445597_s_at	-0.226659376205811	12.9087980217271	-3.10717278266002	0.00393580832607581	0.0269066939493083	-2.49347927131293	27165	ENSMUSG00000060675	Pla2g16	protein_coding	HRAS-like suppressor 3  [Source:UniProtKB/Swiss-Prot;Acc:Q8R3U1]	45.66
1416635_at	-0.269474576798691	12.8779277308678	-3.43569417044346	0.00165203394590675	0.0140872584982533	-1.67659595160014	1251	ENSMUSG00000019872	Smpdl3a	protein_coding	sphingomyelin phosphodiesterase, acid-like 3A [Source:MGI Symbol;Acc:MGI:1931437]	39.1
1421887_a_at	0.240601464437923	12.8489887738639	3.80684500036173	0.000598512040964424	0.00648439094535151	-0.710460565772927	6457	ENSMUSG00000031996	Aplp2	protein_coding	Amyloid-like protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q06335]	43.13
1423223_a_at	-0.252815370949648	12.8362995728862	-3.8188984366229	0.000578801416728764	0.00632355714251377	-0.678435942119265	8381	ENSMUSG00000026701	Prdx6	protein_coding	peroxiredoxin 6 [Source:MGI Symbol;Acc:MGI:894320]	45.16
1421861_at	0.149543003728805	12.8259043133013	2.82158259442448	0.00813244168204612	0.0456345088555177	-3.16764128943904	6551	ENSMUSG00000039953	Clstn1	protein_coding	Calsyntenin-1 Soluble Alc-alpha CTF1-alpha [Source:UniProtKB/Swiss-Prot;Acc:Q9EPL2]	48.06
1427838_at	-0.463159489418572	12.7873298057395	-6.52214468010702	2.38009963760477e-07	1.44512550654187e-05	6.90837199490427	13208	ENSMUSG00000038286	Bphl	protein_coding	Valacyclovir hydrolase  [Source:UniProtKB/Swiss-Prot;Acc:Q8R164]	45.15
1426864_a_at	0.24730424529198	12.7854203286427	5.24152860563574	9.757087241658e-06	0.000262573140134618	3.27371409126861	12310	ENSMUSG00000039542	Ncam1	protein_coding	neural cell adhesion molecule 1 isoform 3  [Source:RefSeq peptide;Acc:NP_001106675]	43.02
1423343_at	-0.276056390834736	12.7809791362984	-4.59940930568258	6.30272554599803e-05	0.00112124957822503	1.45857910150266	8499	ENSMUSG00000030235	Slco1c1	protein_coding	solute carrier organic anion transporter family, member 1c1 [Source:MGI Symbol;Acc:MGI:1889679]	39.57
1429315_at	-0.19828376349345	12.7717114229602	-3.14244064137566	0.00359130983522744	0.0251804026976479	-2.40777062640911	14772	ENSMUSG00000068923	Syt11	protein_coding	Synaptotagmin-11  [Source:UniProtKB/Swiss-Prot;Acc:Q9R0N3]	46.7
1417133_at	-0.455723769001809	12.7638519151502	-9.71484588208735	4.43279850723153e-11	1.51358619996922e-08	15.3095811193927	1643	ENSMUSG00000018217	Pmp22	protein_coding	peripheral myelin protein 22 isoform 2  [Source:RefSeq peptide;Acc:NP_001289190]	48.13
1448154_at	-0.159457689075843	12.7546763409633	-3.00798484835515	0.00508089012110295	0.0325420866872981	-2.73173673967746	27985	ENSMUSG00000004558	Ndrg2	protein_coding	Protein NDRG2 Protein NDRG2, N-terminally processed [Source:UniProtKB/Swiss-Prot;Acc:Q9QYG0]	52.51
1447277_s_at	0.145552304695009	12.7411917835003	2.95215741774472	0.00585741282649422	0.0362083208692474	-2.86395978472166	27605	ENSMUSG00000029998	Pcyox1	protein_coding	Mus musculus prenylcysteine oxidase 1 (Pcyox1), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001355687]	47.26
1418212_at	-0.256519053812889	12.7315622117645	-4.45441643548805	9.57042219512648e-05	0.00155295777935445	1.05395260971532	3278	ENSMUSG00000049612	Omg	protein_coding	oligodendrocyte myelin glycoprotein [Source:MGI Symbol;Acc:MGI:106586]	39.57
1439405_x_at	0.173606410610972	12.7273286848759	3.72228931522381	0.000756363221562835	0.00771796725601794	-0.93405076472505	23751	ENSMUSG00000035086	Becn1	protein_coding	Beclin-1 Beclin-1-C 35 kDa Beclin-1-C 37 kDa [Source:UniProtKB/Swiss-Prot;Acc:O88597]	45.86
1454607_s_at	0.192064676587909	12.7118824425331	2.8268275873088	0.00802695367662134	0.0452183633140164	-3.15559846736353	34673	ENSMUSG00000024640	Psat1	protein_coding	phosphoserine aminotransferase 1 [Source:MGI Symbol;Acc:MGI:2183441]	45.71
1437347_at	-0.241412007884547	12.7032761417368	-3.40635192785341	0.001787507121613	0.0150125069153189	-1.75115169804934	21946	ENSMUSG00000022122	Ednrb	protein_coding	Endothelin receptor type B  [Source:UniProtKB/Swiss-Prot;Acc:P48302]	41.05
1450875_at	-0.361628523620583	12.6850024282787	-4.46612427682972	9.25369662939935e-05	0.00151782611811248	1.08652427358711	30905	ENSMUSG00000039904	Gpr37	protein_coding	Prosaposin receptor GPR37  [Source:UniProtKB/Swiss-Prot;Acc:Q9QY42]	39.51
1416617_at	-0.278694331802892	12.6642312341407	-3.86842041112646	0.000504251563809987	0.00567015170282795	-0.546479316881118	1055	ENSMUSG00000027452	Acss1	protein_coding	Acetyl-coenzyme A synthetase 2-like, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q99NB1]	46.25
1438115_a_at	-0.302454263456234	12.6627999816245	-3.09263150149604	0.00408680573903881	0.0276532103650496	-2.52866871223359	22960	ENSMUSG00000020733	Slc9a3r1	protein_coding	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1 [Source:MGI Symbol;Acc:MGI:1349482]	53.74
1451485_at	0.265411095659083	12.6489242935878	3.86155576766347	0.000513996756623472	0.00575527750584568	-0.56480707245701	31804	ENSMUSG00000020863	Luc7l3	protein_coding	Luc7-like protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q5SUF2]	40.46
1455588_at	-0.347879274113648	12.6411138365167	-5.16841712300731	1.20749693990902e-05	0.000310227065750897	3.06580170012458	35789	ENSMUSG00000046573	Lyrm4	protein_coding	LYR motif-containing protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q8K215]	42.46
1455021_at	-0.168630466775799	12.6377456583791	-3.03463365199293	0.00474555615291823	0.0309626331694922	-2.66813725642574	35493	ENSMUSG00000024462	Gabbr1	protein_coding	Gamma-aminobutyric acid type B receptor subunit 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9WV18]	48.79
1416840_at	-0.343876263706752	12.6346898828396	-6.39152235407902	3.46254362036795e-07	1.89901679904636e-05	6.54082047164163	1812	ENSMUSG00000008035	Mid1ip1	protein_coding	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish)) [Source:MGI Symbol;Acc:MGI:1915291]	51.6
1417373_a_at	-0.311192073909966	12.6343183387468	-3.63110083437256	0.000971870854412736	0.00933225248922783	-1.17298699129434	2357	ENSMUSG00000026202	Tuba4a	protein_coding	tubulin, alpha 4A [Source:MGI Symbol;Acc:MGI:1095410]	53.94
1434641_x_at	-0.342380397704737	12.6290337554633	-2.97125625313826	0.00557994616621166	0.034852712531088	-2.81888190156402	19552	ENSMUSG00000030683	Sez6l2	protein_coding	Seizure 6-like protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q4V9Z5]	50.25
1454671_at	-0.408555528699326	12.6067664085861	-6.18750931667826	6.23338487082204e-07	2.9900473802561e-05	5.96453205414993	34889	ENSMUSG00000045294	Insig1	protein_coding	Insulin-induced 1 protein  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGI3]	46.93
1438385_s_at	0.232831141972484	12.598391674871	3.66421882349809	0.000887482809793326	0.00871968336169154	-1.08648250933236	22829	ENSMUSG00000031700	Gpt2	protein_coding	glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:MGI Symbol;Acc:MGI:1915391]	48.52
1433857_at	0.244230501485498	12.5917715322042	3.47489570784431	0.00148638961875659	0.0130100061586592	-1.57653864962007	18334	ENSMUSG00000070047	Fat1	protein_coding	FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]	44.62
1423896_a_at	0.15737613794424	12.5900107341738	3.33445028479581	0.0021661391588191	0.0172915407210409	-1.93258849373525	8844	ENSMUSG00000020496	Rnf187	protein_coding	E3 ubiquitin-protein ligase RNF187  [Source:UniProtKB/Swiss-Prot;Acc:Q8BFX1]	52.83
1433489_s_at	-0.190624651284555	12.5833332003758	-2.87384555283881	0.0071369853155465	0.0415767691607373	-3.04705251592434	17985	ENSMUSG00000030849	Fgfr2	protein_coding	fibroblast growth factor receptor 2 isoform 3  [Source:RefSeq peptide;Acc:NP_001334567]	45.77
1419650_at	0.199847046773025	12.5676668820635	3.75647875439855	0.000688183435834297	0.00720516485490211	-0.843871924901111	4791	ENSMUSG00000022201	Zfr	protein_coding	zinc finger RNA binding protein [Source:MGI Symbol;Acc:MGI:1341890]	37.67
1427023_at	-0.480981290624651	12.5600111691844	-9.60067583960563	5.89523464281257e-11	1.87203176082513e-08	15.0322740724295	12403	ENSMUSG00000037747	Phyhipl	protein_coding	Phytanoyl-CoA hydroxylase-interacting protein-like  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGT8]	39.64
1429681_a_at	-0.227149796078006	12.554857684565	-3.94049837779376	0.00041221983072295	0.00483205637674687	-0.353360059474793	15510	ENSMUSG00000031708	Tecr	protein_coding	trans-2,3-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1915408]	50.02
1424613_at	-0.349413158976176	12.5539967596938	-5.07606818681438	1.58033353543235e-05	0.000380348450370705	2.80348618162059	9601	ENSMUSG00000008734	Gprc5b	protein_coding	G protein-coupled receptor, family C, group 5, member B [Source:MGI Symbol;Acc:MGI:1927596]	50.8
1422694_at	-0.462120211912421	12.5534808949072	-5.94169007682733	1.27008572500597e-06	5.17071438430316e-05	5.26724222255071	7562	ENSMUSG00000030428	Ttyh1	protein_coding	tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]	52.09
1418457_at	-0.357510645348695	12.5528360250259	-4.14802487086234	0.000229605660268118	0.00306221240731377	0.209064265139818	3354	ENSMUSG00000021508	Cxcl14	protein_coding	C-X-C motif chemokine 14  [Source:UniProtKB/Swiss-Prot;Acc:Q9WUQ5]	52.9
1422537_a_at	-0.848357586780558	12.5451316259128	-6.07038448768717	8.74633558550871e-07	3.88991437700041e-05	5.63263661684584	6850	ENSMUSG00000020644	Id2	protein_coding	DNA-binding protein inhibitor ID-2  [Source:UniProtKB/Swiss-Prot;Acc:P41136]	47.37
1423259_at	-0.252376697937658	12.5378256750327	-3.58372938688331	0.00110622154845626	0.0103378650003616	-1.29616197757441	8585	ENSMUSG00000021379	Id4	protein_coding	DNA-binding protein inhibitor ID-4  [Source:UniProtKB/Swiss-Prot;Acc:P41139]	46.34
1452071_at	-0.424761608692569	12.5165369987472	-3.31348649712232	0.00229030654128185	0.0180066066398626	-1.98514294150856	32587	ENSMUSG00000060961	Slc4a4	protein_coding	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]	41.55
1423664_at	-0.387912343283052	12.5039668196706	-4.9031588103155	2.61373618781834e-05	0.000564505206353716	2.31356497929796	8862	ENSMUSG00000015806	Qdpr	protein_coding	quinoid dihydropteridine reductase [Source:MGI Symbol;Acc:MGI:97836]	44.96
1449289_a_at	0.441333533811399	12.5023604524694	4.478230244961	8.93709039447668e-05	0.00148042412872513	1.12022311876474	29282	ENSMUSG00000060802	B2m	protein_coding	Beta-2-microglobulin  [Source:UniProtKB/Swiss-Prot;Acc:P01887]	46.15
1435630_s_at	-0.158943630617966	12.5004020127051	-2.81468613099169	0.00827312164720777	0.0462685765951185	-3.18345567745865	20655	ENSMUSG00000023832	Acat2	protein_coding	acetyl-Coenzyme A acetyltransferase 2 [Source:MGI Symbol;Acc:MGI:87871]	45.46
1451257_at	-0.274518898609479	12.4996203861508	-3.50735502738152	0.00136146414930702	0.0121237504378139	-1.49330930350556	31333	ENSMUSG00000020333	Acsl6	protein_coding	Long-chain-fatty-acid--CoA ligase 6  [Source:UniProtKB/Swiss-Prot;Acc:Q91WC3]	48.08
1437773_x_at	0.287944163553027	12.488930740191	2.94749913494397	0.00592703640015425	0.0365533192633323	-2.87492952911368	22743	ENSMUSG00000055065	Ddx17	protein_coding	Probable ATP-dependent RNA helicase DDX17  [Source:UniProtKB/Swiss-Prot;Acc:Q501J6]	44.01
1425993_a_at	0.257562532382194	12.485718645501	3.52173482768926	0.00130941813929052	0.0117525644469108	-1.45632978881157	11079	ENSMUSG00000029657	Hsph1	protein_coding	Mus musculus heat shock 105kDa/110kDa protein 1 (Hsph1), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001347534]	45.5
1430136_at	-0.979305164737811	12.4748588758569	-7.3327944085358	2.40377130450328e-08	2.3559184498303e-06	9.15681248292064	15810	ENSMUSG00000003974	Grm3	protein_coding	Metabotropic glutamate receptor 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYS2]	38.58
1450054_at	-0.168528393036089	12.4608298770466	-3.35778608876616	0.00203552072459365	0.0164976928559141	-1.87390213084417	30128	ENSMUSG00000029106	Add1	protein_coding	Mus musculus adducin 1 (alpha) (Add1), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001331081]	44.62
1448253_at	-0.258457412011685	12.45275723939	-3.05823263004851	0.00446620473979805	0.0296084199399347	-2.61156062305205	28121	ENSMUSG00000021794	Glud1	protein_coding	Glutamate dehydrogenase 1, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P26443]	42.29
1454995_at	-0.242348675796801	12.4389881837814	-3.5868486920208	0.00109684785256581	0.0102744553269107	-1.28807182213884	35075	ENSMUSG00000028194	Ddah1	protein_coding	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CWS0]	44.29
1449147_at	-0.251592350050782	12.4334936018736	-3.33811472463854	0.00214510867325913	0.0171884748724056	-1.92338579150901	29221	ENSMUSG00000027221	Chst1	protein_coding	Carbohydrate sulfotransferase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9EQC0]	54.08
1460674_at	-0.263406310074439	12.4265722707812	-3.99468885890206	0.00035404815698776	0.00426548910312733	-0.207379113662831	38934	ENSMUSG00000037348	Paqr7	protein_coding	Membrane progestin receptor alpha  [Source:UniProtKB/Swiss-Prot;Acc:Q80ZE4]	49.74
1448184_at	0.21236730609388	12.4226168513531	2.93743105888113	0.0060801914899212	0.0371944674942107	-2.89860512869325	28105	ENSMUSG00000032966	Fkbp1a	protein_coding	Peptidyl-prolyl cis-trans isomerase FKBP1A  [Source:UniProtKB/Swiss-Prot;Acc:P26883]	45.93
1427955_a_at	-0.253162785048904	12.421027160894	-3.6493520163364	0.000924447195453525	0.00896908667632957	-1.12535393051819	13200	ENSMUSG00000032526	Ss18l2	protein_coding	SS18, nBAF chromatin remodeling complex subunit like 2 [Source:MGI Symbol;Acc:MGI:1349474]	46.83
1454674_at	-0.307866610248707	12.4193953587141	-3.25816720578775	0.00265156563112202	0.0201014379589817	-2.12305024886306	34963	ENSMUSG00000032118	Fez1	protein_coding	Mus musculus fasciculation and elongation protein zeta 1 (zygin I) (Fez1), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001357613]	43
1429052_at	-0.263381287861442	12.4180926879418	-2.77468940094601	0.0091349653922147	0.0496628704040023	-3.27471366783401	14444	ENSMUSG00000028399	Ptprd	protein_coding	protein tyrosine phosphatase, receptor type, D [Source:MGI Symbol;Acc:MGI:97812]	36.99
1424146_at	-0.389912051635344	12.4158585309374	-5.37510908425259	6.60915327116458e-06	0.000192544644152139	3.65397822059074	9657	ENSMUSG00000026424	Gpr37l1	protein_coding	G protein-coupled receptor 37-like 1 [Source:MGI Symbol;Acc:MGI:1928503]	49.36
1421841_at	-0.254388718133121	12.4145837982157	-2.87544914380741	0.0071083318180893	0.0414554778481957	-3.0433319196503	6691	ENSMUSG00000054252	Fgfr3	protein_coding	Mus musculus fibroblast growth factor receptor 3 (Fgfr3), transcript variant 6, mRNA. [Source:RefSeq mRNA;Acc:NM_001359036]	56.63
1449110_at	-0.185627615320527	12.4096205395976	-3.13703107889867	0.00364222023619381	0.0254474595380274	-2.42095000265513	29481	ENSMUSG00000054364	Rhob	protein_coding	ras homolog family member B [Source:MGI Symbol;Acc:MGI:107949]	56.11
1422592_at	-0.203966943737765	12.4062753848898	-3.03557212225671	0.00473413785710145	0.0309262595458252	-2.66589191348205	6996	ENSMUSG00000022240	Ctnnd2	protein_coding	catenin delta-2 isoform 2  [Source:RefSeq peptide;Acc:NP_001342431]	40.97
1451073_at	0.168901517985473	12.3995991895544	3.13714455544747	0.00364114526869177	0.0254455475368194	-2.42067366036985	31250	ENSMUSG00000029550	Sppl3	protein_coding	Signal peptide peptidase-like 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9CUS9]	44.41
1435678_at	-0.300932351438652	12.3945264435634	-4.20474992339128	0.000195440096436762	0.00269132708688178	0.364290885240599	20481	ENSMUSG00000060424	Pantr1	lincRNA		43.58
1434485_a_at	-0.292241920674767	12.3716024186805	-3.98658279353501	0.000362208767315053	0.00434527367060427	-0.229257205393187	19080	ENSMUSG00000001891	Ugp2	protein_coding	UDP-glucose pyrophosphorylase 2 [Source:MGI Symbol;Acc:MGI:2183447]	39.6
1419063_at	-0.648807896105815	12.3680939435014	-6.42705448306624	3.1264729440941e-07	1.75099027054159e-05	6.64092089143458	3922	ENSMUSG00000032854	Ugt8a	protein_coding	UDP galactosyltransferase 8A [Source:MGI Symbol;Acc:MGI:109522]	37.89
1423645_a_at	0.342030165269744	12.3611348994306	5.5344934529729	4.15262513771022e-06	0.00013387473223146	4.10805312036452	8941	ENSMUSG00000020719	Ddx5	protein_coding	Mus musculus DEAD (Asp-Glu-Ala-Asp) box polypeptide 5 (Ddx5), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001355677]	43.97
1417985_at	-0.350160617405155	12.3492899182551	-4.58269192620463	6.61432208302014e-05	0.00116493509565338	1.41179421377222	2802	ENSMUSG00000078202	Nrarp	protein_coding	Notch-regulated ankyrin repeat-containing protein  [Source:UniProtKB/Swiss-Prot;Acc:Q91ZA8]	54.53
1448361_at	-0.482763873726213	12.3463655510929	-5.5934529164555	3.49704719815216e-06	0.000116159763365399	4.276044992874	28006	ENSMUSG00000040785	Ttc3	protein_coding	tetratricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1276539]	42.19
1448162_at	-0.256353545633594	12.3442864707993	-2.92404991551502	0.00628952520018507	0.0381516471312086	-2.93000006880124	28287	ENSMUSG00000027962	Vcam1	protein_coding	vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]	39.91
1423101_at	-0.363408097949044	12.3299078507548	-6.79677707395855	1.08710616992008e-07	7.86356638401186e-06	7.6768681249756	7464	ENSMUSG00000023909	Paqr4	protein_coding	Progestin and adipoQ receptor family member 4  [Source:UniProtKB/Swiss-Prot;Acc:Q9JJE4]	56.62
1447800_x_at	-0.302289793533799	12.3271229522644	-3.49445789515762	0.00140983796496097	0.0124706135500736	-1.52641974560035	27748	ENSMUSG00000020432	Tcn2	protein_coding	Transcobalamin-2  [Source:UniProtKB/Swiss-Prot;Acc:O88968]	49.73
1449335_at	-0.215905339242372	12.310148227469	-2.95153744167978	0.00586663438812535	0.036244158559323	-2.86542032639217	29225	ENSMUSG00000020044	Timp3	protein_coding	tissue inhibitor of metalloproteinase 3 [Source:MGI Symbol;Acc:MGI:98754]	47.36
1434287_at	-0.409236447741694	12.3058123717764	-4.80132812081516	3.51308695231031e-05	0.000712753212927004	2.02600322401745	19122	ENSMUSG00000031467	Agpat5	protein_coding	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon  [Source:UniProtKB/Swiss-Prot;Acc:Q9D1E8]	41.92
1416776_at	-0.699458680548046	12.3005181544997	-5.8838050789048	1.50249879908634e-06	5.92693780931512e-05	5.10268980580878	1692	ENSMUSG00000030905	Crym	protein_coding	Ketimine reductase mu-crystallin  [Source:UniProtKB/Swiss-Prot;Acc:O54983]	45.91
1416511_a_at	-0.469631394905182	12.2978957517746	-5.65074063570698	2.95955427594592e-06	0.000101748960235611	4.43925448961174	916	ENSMUSG00000041598	Cdc42ep4	protein_coding	Cdc42 effector protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q9JM96]	52.16
1427020_at	-0.382316994155453	12.2934776113384	-3.53347731226059	0.00126834767579913	0.0114747522635332	-1.42608391314472	12093	ENSMUSG00000034463	Scara3	protein_coding	Scavenger receptor class A member 3  [Source:UniProtKB/Swiss-Prot;Acc:Q8C850]	48.2
1455126_x_at	-0.205622641309994	12.2924278349619	-2.8865477486218	0.00691296214086136	0.0406674043671066	-3.01754816217455	35041	ENSMUSG00000050608	Minos1	protein_coding	MICOS complex subunit Mic10  [Source:UniProtKB/Swiss-Prot;Acc:Q7TNS2]	46.51
1451622_at	-0.21904344213984	12.283117636534	-3.99095257171424	0.000357786987986162	0.00430035041767622	-0.217465061263583	32126	ENSMUSG00000073725	Lmbrd1	protein_coding	Probable lysosomal cobalamin transporter  [Source:UniProtKB/Swiss-Prot;Acc:Q8K0B2]	41.13
1429798_s_at	-0.564059547500458	12.2820979112607	-8.38985145077923	1.34659270571086e-09	2.54530067677668e-07	11.9797224775292	15323	ENSMUSG00000040759	Cmtm5	protein_coding	CKLF-like MARVEL transmembrane domain-containing protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q9D6G9]	53.42
1455574_at	0.139754061796049	12.2818528537169	2.91926139984446	0.00636607255076846	0.0384768409641799	-2.94121498916411	35705	ENSMUSG00000042772	Smg7	protein_coding	Protein SMG7  [Source:UniProtKB/Swiss-Prot;Acc:Q5RJH6]	39
1451145_s_at	-0.210821992049768	12.2741104296433	-3.83287016319436	0.000556744572289735	0.00614897376173061	-0.641268612987987	31128	ENSMUSG00000030286	Emc3	protein_coding	ER membrane protein complex subunit 3  [Source:UniProtKB/Swiss-Prot;Acc:Q99KI3]	44.15
1428804_at	-0.291450800333219	12.2547620595138	-4.02834547899942	0.000322047371763893	0.00396995896365001	-0.116388134346384	14244	ENSMUSG00000031647	Mfap3l	protein_coding	Microfibrillar-associated protein 3-like  [Source:UniProtKB/Swiss-Prot;Acc:Q9D3X9]	42.5
1425364_a_at	-0.310915569202315	12.2534595968458	-3.83504092625469	0.0005533919869081	0.00611658981700896	-0.635489587223617	10736	ENSMUSG00000010095	Slc3a2	protein_coding	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2 [Source:MGI Symbol;Acc:MGI:96955]	46.65
1423405_at	-0.469231739839092	12.2517535475172	-5.14761248635709	1.2829804066216e-05	0.000325667808251551	3.00667416730206	8582	ENSMUSG00000030317	Timp4	protein_coding	tissue inhibitor of metalloproteinase 4 [Source:MGI Symbol;Acc:MGI:109125]	46.21
